16231@1772032179.570379:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.570385:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570519:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x37
16231@1772032179.570527:vfio_region_write  (0000:25:00.0:region0+0x48, 0x38, 1)
16231@1772032179.570537:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570540:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.570546:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570657:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x38
16231@1772032179.570663:vfio_region_write  (0000:25:00.0:region0+0x48, 0x39, 1)
16231@1772032179.570670:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570673:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.570679:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570801:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x39
16231@1772032179.570807:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3a, 1)
16231@1772032179.570813:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570816:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.570822:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570947:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3a
16231@1772032179.570953:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3b, 1)
16231@1772032179.570959:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.570962:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.570968:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571098:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3b
16231@1772032179.571104:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3c, 1)
16231@1772032179.571110:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571113:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571119:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571239:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3c
16231@1772032179.571245:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3d, 1)
16231@1772032179.571251:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571254:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571260:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571385:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3d
16231@1772032179.571391:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3e, 1)
16231@1772032179.571397:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571400:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571406:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571532:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3e
16231@1772032179.571538:vfio_region_write  (0000:25:00.0:region0+0x48, 0x3f, 1)
16231@1772032179.571544:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571547:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571554:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571680:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x3f
16231@1772032179.571686:vfio_region_write  (0000:25:00.0:region0+0x48, 0x40, 1)
16231@1772032179.571693:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571696:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571702:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571823:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x40
16231@1772032179.571829:vfio_region_write  (0000:25:00.0:region0+0x48, 0x41, 1)
16231@1772032179.571835:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571838:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571844:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571969:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x41
16231@1772032179.571975:vfio_region_write  (0000:25:00.0:region0+0x48, 0x42, 1)
16231@1772032179.571982:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.571985:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.571991:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572115:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x42
16231@1772032179.572120:vfio_region_write  (0000:25:00.0:region0+0x48, 0x43, 1)
16231@1772032179.572129:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572132:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572138:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572262:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x43
16231@1772032179.572268:vfio_region_write  (0000:25:00.0:region0+0x48, 0x44, 1)
16231@1772032179.572275:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572278:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572284:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572407:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x44
16231@1772032179.572412:vfio_region_write  (0000:25:00.0:region0+0x48, 0x45, 1)
16231@1772032179.572419:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572422:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572428:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572553:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x45
16231@1772032179.572559:vfio_region_write  (0000:25:00.0:region0+0x48, 0x46, 1)
16231@1772032179.572565:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572569:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572575:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572702:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x46
16231@1772032179.572709:vfio_region_write  (0000:25:00.0:region0+0x48, 0x47, 1)
16231@1772032179.572715:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572718:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572724:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572844:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x47
16231@1772032179.572850:vfio_region_write  (0000:25:00.0:region0+0x48, 0x48, 1)
16231@1772032179.572856:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572859:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.572865:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.572990:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x48
16231@1772032179.572996:vfio_region_write  (0000:25:00.0:region0+0x48, 0x49, 1)
16231@1772032179.573002:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573005:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573011:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573135:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x49
16231@1772032179.573141:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4a, 1)
16231@1772032179.573147:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573150:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573156:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573283:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4a
16231@1772032179.573290:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4b, 1)
16231@1772032179.573296:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573299:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573305:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573427:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4b
16231@1772032179.573433:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4c, 1)
16231@1772032179.573439:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573442:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573448:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573572:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4c
16231@1772032179.573578:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4d, 1)
16231@1772032179.573584:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573587:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573593:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573718:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4d
16231@1772032179.573724:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4e, 1)
16231@1772032179.573732:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573736:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573741:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573869:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4e
16231@1772032179.573876:vfio_region_write  (0000:25:00.0:region0+0x48, 0x4f, 1)
16231@1772032179.573882:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.573885:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.573891:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574010:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x4f
16231@1772032179.574016:vfio_region_write  (0000:25:00.0:region0+0x48, 0x50, 1)
16231@1772032179.574022:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574025:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574031:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574156:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x50
16231@1772032179.574163:vfio_region_write  (0000:25:00.0:region0+0x48, 0x51, 1)
16231@1772032179.574170:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574173:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574179:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574306:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x51
16231@1772032179.574312:vfio_region_write  (0000:25:00.0:region0+0x48, 0x52, 1)
16231@1772032179.574318:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574321:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574327:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574447:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x52
16231@1772032179.574453:vfio_region_write  (0000:25:00.0:region0+0x48, 0x53, 1)
16231@1772032179.574459:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574462:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574468:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574594:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x53
16231@1772032179.574600:vfio_region_write  (0000:25:00.0:region0+0x48, 0x54, 1)
16231@1772032179.574607:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574610:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574616:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574739:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x54
16231@1772032179.574745:vfio_region_write  (0000:25:00.0:region0+0x48, 0x55, 1)
16231@1772032179.574751:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574755:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574760:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574888:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x55
16231@1772032179.574894:vfio_region_write  (0000:25:00.0:region0+0x48, 0x56, 1)
16231@1772032179.574900:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.574903:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.574909:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575032:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x56
16231@1772032179.575038:vfio_region_write  (0000:25:00.0:region0+0x48, 0x57, 1)
16231@1772032179.575044:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575047:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575054:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575176:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x57
16231@1772032179.575182:vfio_region_write  (0000:25:00.0:region0+0x48, 0x58, 1)
16231@1772032179.575188:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575191:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575197:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575322:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x58
16231@1772032179.575330:vfio_region_write  (0000:25:00.0:region0+0x48, 0x59, 1)
16231@1772032179.575336:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575340:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575346:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575469:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x59
16231@1772032179.575475:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5a, 1)
16231@1772032179.575481:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575484:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575490:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575614:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5a
16231@1772032179.575620:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5b, 1)
16231@1772032179.575626:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575629:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575635:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575760:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5b
16231@1772032179.575765:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5c, 1)
16231@1772032179.575772:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575775:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575781:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575910:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5c
16231@1772032179.575916:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5d, 1)
16231@1772032179.575922:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.575925:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.575931:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576051:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5d
16231@1772032179.576057:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5e, 1)
16231@1772032179.576063:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576066:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576072:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576197:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5e
16231@1772032179.576203:vfio_region_write  (0000:25:00.0:region0+0x48, 0x5f, 1)
16231@1772032179.576209:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576213:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576218:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576343:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x5f
16231@1772032179.576350:vfio_region_write  (0000:25:00.0:region0+0x48, 0x60, 1)
16231@1772032179.576356:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576359:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576365:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576498:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x60
16231@1772032179.576505:vfio_region_write  (0000:25:00.0:region0+0x48, 0x61, 1)
16231@1772032179.576511:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576514:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576520:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576636:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x61
16231@1772032179.576642:vfio_region_write  (0000:25:00.0:region0+0x48, 0x62, 1)
16231@1772032179.576648:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576651:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576657:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576781:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x62
16231@1772032179.576786:vfio_region_write  (0000:25:00.0:region0+0x48, 0x63, 1)
16231@1772032179.576792:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576796:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576802:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576926:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x63
16231@1772032179.576935:vfio_region_write  (0000:25:00.0:region0+0x48, 0x64, 1)
16231@1772032179.576941:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.576945:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.576951:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577075:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x64
16231@1772032179.577081:vfio_region_write  (0000:25:00.0:region0+0x48, 0x65, 1)
16231@1772032179.577087:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577090:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577096:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577218:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x65
16231@1772032179.577224:vfio_region_write  (0000:25:00.0:region0+0x48, 0x66, 1)
16231@1772032179.577230:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577233:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577239:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577365:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x66
16231@1772032179.577371:vfio_region_write  (0000:25:00.0:region0+0x48, 0x67, 1)
16231@1772032179.577377:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577380:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577386:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577514:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x67
16231@1772032179.577520:vfio_region_write  (0000:25:00.0:region0+0x48, 0x68, 1)
16231@1772032179.577526:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577529:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577535:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577656:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x68
16231@1772032179.577662:vfio_region_write  (0000:25:00.0:region0+0x48, 0x69, 1)
16231@1772032179.577668:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577671:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577677:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577808:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x69
16231@1772032179.577814:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6a, 1)
16231@1772032179.577820:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577823:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577829:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577948:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6a
16231@1772032179.577953:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6b, 1)
16231@1772032179.577959:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.577963:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.577969:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578096:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6b
16231@1772032179.578102:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6c, 1)
16231@1772032179.578108:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578111:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578117:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578240:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6c
16231@1772032179.578246:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6d, 1)
16231@1772032179.578252:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578255:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578261:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578385:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6d
16231@1772032179.578391:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6e, 1)
16231@1772032179.578397:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578400:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578406:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578538:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6e
16231@1772032179.578547:vfio_region_write  (0000:25:00.0:region0+0x48, 0x6f, 1)
16231@1772032179.578553:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578556:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578562:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578679:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x6f
16231@1772032179.578685:vfio_region_write  (0000:25:00.0:region0+0x48, 0x70, 1)
16231@1772032179.578691:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578694:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578700:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578823:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x70
16231@1772032179.578828:vfio_region_write  (0000:25:00.0:region0+0x48, 0x71, 1)
16231@1772032179.578834:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578837:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578843:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578968:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x71
16231@1772032179.578974:vfio_region_write  (0000:25:00.0:region0+0x48, 0x72, 1)
16231@1772032179.578980:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.578983:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.578989:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.579118:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x72
16231@1772032179.579124:vfio_region_write  (0000:25:00.0:region0+0x48, 0x73, 1)
16231@1772032179.579130:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.579133:vfio_region_write  (0000:25:00.0:region0+0x4c, 0x3, 1)
16231@1772032179.579139:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
16231@1772032179.579260:vfio_region_read  (0000:25:00.0:region0+0x58, 1) = 0x73
16231@1772032179.579266:vfio_region_write  (0000:25:00.0:region0+0x48, 0x74, 1)
16231@1772032179.579272:vfio_region_read  (0000:25:00.0:region0+0x4c, 1) = 0x3
